,label,str__aff__id__id,str__levd__id__id,str__levs__id__id,str__jar__id__id,str__jwn__id__id,str__nmw__id__id,str__sw__id__id,str__exm__id__id,str__mel__id__id,arr__ocf__3gram__id__id,arr__ocf__space__id__id,arr__jac__3gram__id__id,arr__jac__space__id__id,arr__dice__3gram__id__id,arr__dice__space__id__id,arr__cos__3gram__id__id,arr__cos__space__id__id,num__anm__id__id,num__rdf__id__id,str__aff__Beer_Name__Beer_Name,str__levd__Beer_Name__Beer_Name,str__levs__Beer_Name__Beer_Name,str__jar__Beer_Name__Beer_Name,str__jwn__Beer_Name__Beer_Name,str__nmw__Beer_Name__Beer_Name,str__sw__Beer_Name__Beer_Name,str__exm__Beer_Name__Beer_Name,str__mel__Beer_Name__Beer_Name,arr__ocf__3gram__Beer_Name__Beer_Name,arr__ocf__space__Beer_Name__Beer_Name,arr__jac__3gram__Beer_Name__Beer_Name,arr__jac__space__Beer_Name__Beer_Name,arr__dice__3gram__Beer_Name__Beer_Name,arr__dice__space__Beer_Name__Beer_Name,arr__cos__3gram__Beer_Name__Beer_Name,arr__cos__space__Beer_Name__Beer_Name,str__aff__Brew_Factory_Name__Brew_Factory_Name,str__levd__Brew_Factory_Name__Brew_Factory_Name,str__levs__Brew_Factory_Name__Brew_Factory_Name,str__jar__Brew_Factory_Name__Brew_Factory_Name,str__jwn__Brew_Factory_Name__Brew_Factory_Name,str__nmw__Brew_Factory_Name__Brew_Factory_Name,str__sw__Brew_Factory_Name__Brew_Factory_Name,str__exm__Brew_Factory_Name__Brew_Factory_Name,str__mel__Brew_Factory_Name__Brew_Factory_Name,arr__ocf__3gram__Brew_Factory_Name__Brew_Factory_Name,arr__ocf__space__Brew_Factory_Name__Brew_Factory_Name,arr__jac__3gram__Brew_Factory_Name__Brew_Factory_Name,arr__jac__space__Brew_Factory_Name__Brew_Factory_Name,arr__dice__3gram__Brew_Factory_Name__Brew_Factory_Name,arr__dice__space__Brew_Factory_Name__Brew_Factory_Name,arr__cos__3gram__Brew_Factory_Name__Brew_Factory_Name,arr__cos__space__Brew_Factory_Name__Brew_Factory_Name,str__aff__Style__Style,str__levd__Style__Style,str__levs__Style__Style,str__jar__Style__Style,str__jwn__Style__Style,str__nmw__Style__Style,str__sw__Style__Style,str__exm__Style__Style,str__mel__Style__Style,arr__ocf__3gram__Style__Style,arr__ocf__space__Style__Style,arr__jac__3gram__Style__Style,arr__jac__space__Style__Style,arr__dice__3gram__Style__Style,arr__dice__space__Style__Style,arr__cos__3gram__Style__Style,arr__cos__space__Style__Style,str__aff__ABV__ABV,str__levd__ABV__ABV,str__levs__ABV__ABV,str__jar__ABV__ABV,str__jwn__ABV__ABV,str__nmw__ABV__ABV,str__sw__ABV__ABV,str__exm__ABV__ABV,str__mel__ABV__ABV,arr__ocf__3gram__ABV__ABV,arr__ocf__space__ABV__ABV,arr__jac__3gram__ABV__ABV,arr__jac__space__ABV__ABV,arr__dice__3gram__ABV__ABV,arr__dice__space__ABV__ABV,arr__cos__3gram__ABV__ABV,arr__cos__space__ABV__ABV
166,0,-1.0,4,0.0,0.0,0.0,-1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4910813823857302,0.6826168224299065,9.5,26.0,0.44680851063829785,0.6470646262168884,0.6823581457138062,1.0,18.0,0,0.6823581457138062,0.6206896551724138,0.75,0.3157894736842105,0.3333333333333333,0.48,0.5,0.4928271103740542,0.5303300858899106,7.0,28.0,0.34883720930232553,0.6332687139511108,0.6332687139511108,-1.0,16.0,0,0.6332687139511108,0.46875,0.4,0.24193548387096775,0.2,0.38961038961038963,0.3333333333333333,0.39528470752104733,0.33806170189140655,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,1.0,3.0,0.5,0.5,0.550000011920929,0.0,2.0,0,0.550000011920929,0.6,0.5,0.3,0.3333333333333333,0.46153846153846156,0.5,0.4743416490252569,0.4999999999999999
167,0,-1.0,4,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1491909385113268,1.4807096592509152,4.5,27.0,0.3414634146341463,0.5413486361503601,0.5413486361503601,-4.0,13.0,0,0.5413486361503601,0.5185185185185185,0.6,0.2545454545454545,0.3,0.4057971014492754,0.46153846153846156,0.41573970964154905,0.4743416490252569,6.5,15.0,0.375,0.5515872836112976,0.5515872836112976,4.0,11.0,0,0.5515872836112976,0.391304347826087,0.3333333333333333,0.225,0.14285714285714285,0.3673469387755102,0.25,0.36803736904928885,0.2581988897471611,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
168,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733812949640288,0.5422953818015547,13.0,16.0,0.5428571428571429,0.6846753358840942,0.6846753358840942,9.0,17.0,0,0.6846753358840942,0.5769230769230769,0.75,0.32608695652173914,0.5,0.4918032786885246,0.6666666666666666,0.49724515809884695,0.6708203932499369,-3.0,27.0,0.22857142857142854,0.5706349015235901,0.5706349015235901,-7.0,4.0,0,0.5706349015235901,0.045454545454545456,0.0,0.017241379310344827,0.0,0.03389830508474576,0.0,0.03504998186163908,0.0,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,0,1.0,3,0.25,0.5,0.5,1.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614878750513769,0.47696614914736574,12.0,27.0,0.44897959183673475,0.6292402744293213,0.6292402744293213,6.0,17.0,0,0.6292402744293213,0.4411764705882353,0.6,0.21739130434782608,0.25,0.35714285714285715,0.4,0.36380343755449945,0.42426406871192845,1.5,18.0,0.21739130434782605,0.554874837398529,0.554874837398529,1.0,5.0,0,0.554874837398529,0.19047619047619047,0.0,0.09523809523809523,0.0,0.17391304347826086,0.0,0.1745743121887939,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.8222222328186035,0.8222222328186035,4.0,4.0,0,0.8222222328186035,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
170,0,1.0,3,0.25,0.6666666865348816,0.7000000476837158,1.0,2.0,0,0.7000000476837158,0.16666666666666666,0.0,0.09090909090909091,0.0,0.16666666666666666,0.0,0.16666666666666669,0.0,0.6236103758602436,0.46364525595044015,12.5,30.0,0.4545454545454546,0.625545859336853,0.625545859336853,8.0,20.0,0,0.625545859336853,0.4358974358974359,0.5,0.21518987341772153,0.23076923076923078,0.3541666666666667,0.375,0.36056136568627406,0.3872983346207417,-3.5,31.0,0.13888888888888884,0.47946861386299133,0.47946861386299133,-8.0,4.0,0,0.47946861386299133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
171,0,0.0,4,0.0,0.5,0.5,0.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334200937011973,0.999804801873902,12.0,12.0,0.52,0.6937037110328674,0.6937037110328674,12.0,13.0,0,0.6937037110328674,0.48,0.6,0.3076923076923077,0.42857142857142855,0.47058823529411764,0.6,0.47067872433164165,0.5999999999999999,7.5,14.0,0.4814814814814815,0.632739245891571,0.632739245891571,5.0,11.0,0,0.632739245891571,0.42857142857142855,0.25,0.21951219512195122,0.14285714285714285,0.36,0.25,0.3646984043128985,0.25,-2.5,22,0.08333333333333337,0.47875815629959106,0.47875815629959106,-5.0,3.0,0,0.47875815629959106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.6666666666666667,0.8222222328186035,0.8222222328186035,4.0,4.0,0,0.8222222328186035,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
172,0,-1.0,4,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988515176374077,0.5017957927142124,19.0,18.0,0.5384615384615384,0.6190106272697449,0.6190106272697449,18.0,21.0,0,0.6190106272697449,0.5,0.6,0.31666666666666665,0.375,0.4810126582278481,0.5454545454545454,0.481359862341233,0.5477225575051661,1.0,21.0,0.125,0.4353864789009094,0.4353864789009094,0.0,5.0,0,0.4353864789009094,0.12,0.0,0.0625,0.0,0.11764705882352941,0.0,0.11766968108291041,0.0,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,0.0,4.0,0.33333333333333337,0.0,0.0,-1.0,2.0,0,0.0,0.4,0.5,0.18181818181818182,0.3333333333333333,0.3076923076923077,0.5,0.31622776601683794,0.4999999999999999
173,0,1.0,3,0.25,0.6666666865348816,0.6666666865348816,1.0,1.0,0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44823788546255505,0.7619771863117871,8.0,22.0,0.38888888888888884,0.6759259104728699,0.6759259104728699,2.0,15.0,0,0.6759259104728699,0.5517241379310345,0.6,0.3137254901960784,0.3333333333333333,0.47761194029850745,0.5,0.4819801865030224,0.5070925528371099,2.0,16.0,0.23809523809523814,0.5721076130867004,0.5721076130867004,1.0,9.0,0,0.5721076130867004,0.3157894736842105,0.3333333333333333,0.16666666666666666,0.2,0.2857142857142857,0.3333333333333333,0.2870189239409639,0.33333333333333337,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,-1.5,3.0,0.0,0.0,0.0,-2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0,-1.0,4,0.0,0.5277777910232544,0.5277777910232544,-1.0,1.0,0,0.5277777910232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20453095086151885,1.320794701986755,7.5,22.0,0.4054054054054054,0.6301801800727844,0.6301801800727844,3.0,10.0,0,0.6301801800727844,0.4074074074074074,0.6,0.2037037037037037,0.3333333333333333,0.3384615384615385,0.5,0.34341479757995447,0.5070925528371099,3.5,13.0,0.2777777777777778,0.4634259343147278,0.4634259343147278,3.0,5.0,0,0.4634259343147278,0.16666666666666666,0.0,0.08571428571428572,0.0,0.15789473684210525,0.0,0.15811388300841897,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,-3.0,6.0,0.0,0.0,0.0,-5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0,-1.0,4,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17152255639097747,1.4143602085840352,21.5,18.0,0.5813953488372092,0.7445239424705505,0.7445239424705505,20.0,25.0,0,0.7445239424705505,0.4878048780487805,0.5,0.3125,0.3,0.47619047619047616,0.46153846153846156,0.47632550822954095,0.4629100498862757,1.0,22.0,0.12,0.6038509607315063,0.6038509607315063,1.0,5.0,0,0.6038509607315063,0.24,0.0,0.13043478260869565,0.0,0.23076923076923078,0.0,0.2309401076758503,0.0,-1.0,13,0.3157894736842105,0.7153996229171753,0.7723196744918823,-5.0,3.0,0,0.7723196744918823,0.2727272727272727,0.0,0.10344827586206896,0.0,0.1875,0.0,0.1973855084879307,0.0,0.0,4.0,0.33333333333333337,0.0,0.0,-1.0,2.0,0,0.0,0.4,0.5,0.18181818181818182,0.3333333333333333,0.3076923076923077,0.5,0.31622776601683794,0.4999999999999999
176,0,2.0,2,0.5,0.8333333134651184,0.8333333134651184,2.0,2.0,0,0.8333333134651184,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.0,0.33333333333333337,0.0,0.4652406417112299,0.7299270072992701,12.5,21.0,0.4473684210526315,0.7683866620063782,0.7683866620063782,6.0,16.0,0,0.7683866620063782,0.4722222222222222,0.6,0.288135593220339,0.375,0.4473684210526316,0.5454545454545454,0.4479893351905204,0.5477225575051661,-2.5,23.0,0.25806451612903225,0.5703191757202148,0.5703191757202148,-9.0,6.0,0,0.5703191757202148,0.1875,0.0,0.06521739130434782,0.0,0.12244897959183673,0.0,0.13055824196677338,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,3.0,3.0,0.5714285714285714,0.7825396656990051,0.7825396656990051,3.0,4.0,0,0.7825396656990051,0.375,0.5,0.21428571428571427,0.3333333333333333,0.35294117647058826,0.5,0.35355339059327373,0.4999999999999999
177,0,1.0,2,0.5,0.7222222089767456,0.7222222089767456,1.0,2.0,0,0.7222222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37137452711223207,0.9167816091954023,3.0,32.0,0.36,0.6250717639923096,0.6250717639923096,-10.0,11.0,0,0.6250717639923096,0.625,0.75,0.2542372881355932,0.3,0.40540540540540543,0.46153846153846156,0.43301270189221935,0.5,17.5,10.0,0.6666666666666667,0.6930403113365173,0.6930403113365173,16.0,17.0,0,0.6930403113365173,0.5714285714285714,0.5,0.36363636363636365,0.3333333333333333,0.5333333333333333,0.5,0.5345224838248487,0.5,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,-1.5,3.0,0.0,0.0,0.0,-2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0,0.0,3,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30102040816326525,1.0745098039215686,11.0,20.0,0.5,0.5897436141967773,0.5897436141967773,6.0,18.0,0,0.5897436141967773,0.6071428571428571,0.6,0.32075471698113206,0.3333333333333333,0.4857142857142857,0.5,0.49573006699183364,0.5070925528371099,6.5,10.0,0.4444444444444444,0.7222222089767456,0.7222222089767456,6.0,8.0,0,0.7222222089767456,0.4444444444444444,0.3333333333333333,0.26666666666666666,0.2,0.42105263157894735,0.3333333333333333,0.4216370213557839,0.33333333333333337,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,0.0,4.0,0.33333333333333337,0.0,0.0,-1.0,2.0,0,0.0,0.4,0.5,0.18181818181818182,0.3333333333333333,0.3076923076923077,0.5,0.31622776601683794,0.4999999999999999
179,0,-1.5,4,0.0,0.0,0.0,-2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023292747485442078,1.908949818934299,20.5,38.0,0.4242424242424242,0.644444465637207,0.6800000071525574,17.0,21.0,0,0.6800000071525574,0.2807017543859649,0.3,0.16326530612244897,0.14285714285714285,0.2807017543859649,0.25,0.2807017543859649,0.253546276418555,1.5,22.0,0.18518518518518523,0.468384325504303,0.468384325504303,1.0,4.0,0,0.468384325504303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
180,0,0.0,4,0.0,0.5,0.5,0.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6223325062034739,0.46558580605689814,1.0,42.0,0.25,0.5595238208770752,0.5595238208770752,-7.0,12.0,0,0.5595238208770752,0.4473684210526316,0.42857142857142855,0.2236842105263158,0.2,0.3655913978494624,0.3333333333333333,0.3718568433708361,0.3418817293789138,1.0,20.0,0.04761904761904767,0.420634925365448,0.420634925365448,1.0,5.0,0,0.420634925365448,0.13043478260869565,0.0,0.06976744186046512,0.0,0.13043478260869565,0.0,0.13043478260869568,0.0,3.0,11,0.42105263157894735,0.5730234384536743,0.5730234384536743,-1.0,8.0,0,0.5730234384536743,0.5384615384615384,0.0,0.25925925925925924,0.0,0.4117647058823529,0.0,0.42365927286816174,0.0,1.0,4.0,0.4285714285714286,0.4642857015132904,0.5178571343421936,0.0,2.0,0,0.5178571343421936,0.5,0.5,0.25,0.3333333333333333,0.4,0.5,0.4082482904638631,0.4999999999999999
181,0,-1.0,4,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15608055770720375,1.459966499162479,15.0,12.0,0.625,0.6892262101173401,0.6892262101173401,13.0,18.0,0,0.6892262101173401,0.6296296296296297,0.75,0.38636363636363635,0.5,0.5573770491803278,0.6666666666666666,0.5610836076867821,0.6708203932499369,5.0,24.0,0.3846153846153846,0.5932400822639465,0.5932400822639465,-4.0,16.0,0,0.5932400822639465,0.5833333333333334,0.6666666666666666,0.30434782608695654,0.2857142857142857,0.4666666666666667,0.4444444444444444,0.47628967220784024,0.47140452079103173,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,0.0,4.0,0.33333333333333337,0.0,0.0,-1.0,2.0,0,0.0,0.4,0.5,0.18181818181818182,0.3333333333333333,0.3076923076923077,0.5,0.31622776601683794,0.4999999999999999
182,0,0.0,4,0.0,0.5,0.5,0.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646774193548387,0.4289911851126347,15.5,8.0,0.6923076923076923,0.7295986413955688,0.7295986413955688,15.0,17.0,0,0.7295986413955688,0.68,0.75,0.4722222222222222,0.5,0.6415094339622641,0.6666666666666666,0.6425396041156863,0.6708203932499369,-2.5,18.0,0.21739130434782605,0.46302488446235657,0.46302488446235657,-5.0,2.0,0,0.46302488446235657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
183,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3217366302472685,1.0263215140308897,10.0,25.0,0.3421052631578947,0.6211869716644287,0.6211869716644287,10.0,12.0,0,0.6211869716644287,0.42105263157894735,0.5,0.25806451612903225,0.2727272727272727,0.41025641025641024,0.42857142857142855,0.41039134083406165,0.43301270189221935,6.0,10.0,0.4117647058823529,0.6377450823783875,0.6377450823783875,6.0,6.0,0,0.6377450823783875,0.2222222222222222,0.0,0.12121212121212122,0.0,0.21621621621621623,0.0,0.21629522817435007,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,5.0,1.0,0.8333333333333334,0.8888888955116272,0.9111111164093018,5.0,5.0,0,0.9111111164093018,0.625,0.5,0.45454545454545453,0.3333333333333333,0.625,0.5,0.6249999999999999,0.4999999999999999
184,0,-1.0,3,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026410564225690325,1.897076023391813,-3.5,56.0,0.2533333333333333,0.5636363625526428,0.5636363625526428,-23.0,17.0,0,0.5636363625526428,0.42857142857142855,0.5,0.15625,0.1875,0.2702702702702703,0.3157894736842105,0.29083752537355545,0.33968311024337877,2.0,16.0,0.1578947368421053,0.530701756477356,0.530701756477356,2.0,3.0,0,0.530701756477356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
185,1,0.0,3,0.25,0.6666666865348816,0.6666666865348816,0.0,2.0,0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5785422179456339,0.5339835416031697,14.0,11.0,0.6333333333333333,0.7419913411140442,0.7419913411140442,10.0,19.0,0,0.7419913411140442,0.75,0.5,0.47368421052631576,0.2857142857142857,0.6428571428571429,0.4444444444444444,0.649519052838329,0.4472135954999579,24.0,0.0,1.0,1.0,1.0,24.0,24.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11,0.42105263157894735,0.5730234384536743,0.5730234384536743,-1.0,8.0,0,0.5730234384536743,0.5384615384615384,0.0,0.25925925925925924,0.0,0.4117647058823529,0.0,0.42365927286816174,0.0,1.0,3.0,0.5,0.5,0.550000011920929,0.0,2.0,0,0.550000011920929,0.6,0.5,0.3,0.3333333333333333,0.46153846153846156,0.5,0.4743416490252569,0.4999999999999999
186,0,-0.5,3,0.25,0.0,0.0,-1.0,1.0,0,0.0,0.25,0.0,0.1111111111111111,0.0,0.2,0.0,0.20412414523193154,0.0,0.028683181225554133,1.888466413181242,7.0,41.0,0.3787878787878788,0.5995631814002991,0.5995631814002991,-4.0,19.0,0,0.5995631814002991,0.39473684210526316,0.5,0.1875,0.17647058823529413,0.3157894736842105,0.3,0.322301281945155,0.3273268353539886,9.0,17.0,0.3928571428571429,0.5755070447921753,0.5755070447921753,8.0,11.0,0,0.5755070447921753,0.3103448275862069,0.25,0.1836734693877551,0.125,0.3103448275862069,0.2222222222222222,0.31034482758620696,0.22360679774997896,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
187,0,0.0,3,0.25,0.5277777910232544,0.574999988079071,0.0,1.0,0,0.574999988079071,0.2,0.0,0.1,0.0,0.18181818181818182,0.0,0.18257418583505536,0.0,0.1160365058670143,1.5841121495327102,14.0,28.0,0.4716981132075472,0.6570435166358948,0.6570435166358948,9.0,18.0,0,0.6570435166358948,0.4473684210526316,0.5,0.2328767123287671,0.25,0.37777777777777777,0.4,0.3824330800659705,0.4082482904638631,16.0,10.0,0.6428571428571428,0.7778388261795044,0.7778388261795044,16.0,17.0,0,0.7778388261795044,0.5714285714285714,0.5,0.3902439024390244,0.3333333333333333,0.5614035087719298,0.5,0.5614899250748772,0.5,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
188,0,-1.0,3,0.25,0.5833333134651184,0.5833333134651184,-1.0,1.0,0,0.5833333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409756097560976,1.8425492033739457,7.0,22.0,0.4358974358974359,0.5793454647064209,0.5793454647064209,0.0,15.0,0,0.5793454647064209,0.625,0.75,0.30612244897959184,0.375,0.46875,0.5454545454545454,0.4841229182759271,0.5669467095138409,6.0,23.0,0.28125,0.5795817375183105,0.5795817375183105,3.0,11.0,0,0.5795817375183105,0.2903225806451613,0.2,0.16981132075471697,0.1111111111111111,0.2903225806451613,0.2,0.2903225806451613,0.19999999999999996,10.5,10,0.5833333333333333,0.7257727384567261,0.8354636430740356,9.0,10.0,0,0.8354636430740356,0.6190476190476191,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.5531914893617021,0.5,0.5563486402641868,0.5163977794943222,4.0,2.0,0.6666666666666667,0.7777777910232544,0.7777777910232544,4.0,4.0,0,0.7777777910232544,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999
189,0,1.0,3,0.25,0.5,0.5,1.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6513292433537832,0.42229102167182664,13.5,17.0,0.5641025641025641,0.6933760643005371,0.6933760643005371,9.0,19.0,0,0.6933760643005371,0.6296296296296297,0.75,0.34,0.42857142857142855,0.5074626865671642,0.6,0.5172935265326568,0.6123724356957946,-5.5,19.0,0.09523809523809523,0.380952388048172,0.380952388048172,-10.0,2.0,0,0.380952388048172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15,0.375,0.6574074029922485,0.7259259223937988,-6.0,6.0,0,0.7259259223937988,0.9090909090909091,1.0,0.37037037037037035,0.4,0.5405405405405406,0.5714285714285714,0.5913123959890826,0.6324555320336759,5.0,1.0,0.8333333333333334,0.8888888955116272,0.8888888955116272,5.0,5.0,0,0.8888888955116272,0.625,0.5,0.45454545454545453,0.3333333333333333,0.625,0.5,0.6249999999999999,0.4999999999999999
