_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,Beer_Name_Beer_Name_jac_qgm_3_qgm_3,Beer_Name_Beer_Name_cos_dlm_dc0_dlm_dc0,Beer_Name_Beer_Name_jac_dlm_dc0_dlm_dc0,Beer_Name_Beer_Name_mel,Beer_Name_Beer_Name_lev_dist,Beer_Name_Beer_Name_lev_sim,Beer_Name_Beer_Name_nmw,Beer_Name_Beer_Name_sw,Brew_Factory_Name_Brew_Factory_Name_jac_qgm_3_qgm_3,Brew_Factory_Name_Brew_Factory_Name_cos_dlm_dc0_dlm_dc0,Brew_Factory_Name_Brew_Factory_Name_jac_dlm_dc0_dlm_dc0,Brew_Factory_Name_Brew_Factory_Name_mel,Brew_Factory_Name_Brew_Factory_Name_lev_dist,Brew_Factory_Name_Brew_Factory_Name_lev_sim,Brew_Factory_Name_Brew_Factory_Name_nmw,Brew_Factory_Name_Brew_Factory_Name_sw,Style_Style_jac_qgm_3_qgm_3,Style_Style_cos_dlm_dc0_dlm_dc0,Style_Style_jac_dlm_dc0_dlm_dc0,Style_Style_mel,Style_Style_lev_dist,Style_Style_lev_sim,Style_Style_nmw,Style_Style_sw,ABV_ABV_jac_qgm_3_qgm_3,ABV_ABV_cos_dlm_dc0_dlm_dc0,ABV_ABV_jac_dlm_dc0_dlm_dc0,ABV_ABV_mel,ABV_ABV_lev_dist,ABV_ABV_lev_sim,ABV_ABV_nmw,ABV_ABV_sw,label
111,491,1120,0.0,0.43839285714285714,4.0,0.0,0.18269230769230768,0.3508232077228117,0.21052631578947367,0.6097320914268494,44.0,0.37142857142857144,14.0,21.0,0.12244897959183673,0.2886751345948129,0.16666666666666666,0.5700854659080505,22.0,0.15384615384615385,3.0,8.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.16666666666666666,0.4999999999999999,0.3333333333333333,0.0,5.0,0.2857142857142857,-2.0,2.0,0
112,3325,63,0.0,0.0189473684210526,3.0,0.25,0.4594594594594595,0.75,0.6,0.7029126882553101,9.0,0.6666666666666667,14.0,18.0,0.11428571428571428,0.0,0.0,0.5158730149269104,15.0,0.2857142857142857,-1.0,6.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
113,34,2048,0.0,0.0166015625,3.0,0.25,0.17142857142857143,0.42426406871192845,0.25,0.5537037253379822,38.0,0.2962962962962963,-11.0,12.0,0.15789473684210525,0.35355339059327373,0.2,0.5423280596733093,19.0,0.3214285714285714,-7.0,8.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
114,2399,144,0.0,0.06002501042100872,4.0,0.0,0.23076923076923078,0.43301270189221935,0.23076923076923078,0.548235297203064,35.0,0.3137254901960784,-12.0,16.0,0.0,0.0,0.0,0.44291284680366516,16.0,0.1578947368421053,1.0,3.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
115,3802,2149,0.0,0.5652288269331931,4.0,0.0,0.4857142857142857,0.7745966692414834,0.6,0.7318152785301208,14.0,0.5483870967741935,3.0,17.0,0.03614457831325301,0.0,0.0,0.5493496060371399,39.0,0.26415094339622647,-8.0,5.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,1
116,3246,1682,0.0,0.5181762168823167,4.0,0.0,0.2328767123287671,0.4285714285714285,0.2727272727272727,0.6641583442687988,34.0,0.24444444444444446,8.0,13.0,0.4594594594594595,0.5773502691896258,0.4,0.7215099930763245,9.0,0.6538461538461539,15.0,17.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
117,2047,63,0.0,0.030776746458231585,4.0,0.0,0.43902439024390244,0.6708203932499369,0.5,0.7422165870666504,12.0,0.625,11.0,17.0,0.19047619047619047,0.31622776601683794,0.16666666666666666,0.4275793731212616,22.0,0.3125,-8.0,9.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
118,2433,1534,0.0,0.6304973284011508,3.0,0.25,0.2054794520547945,0.3872983346207417,0.23076923076923078,0.6743519306182861,26.0,0.4693877551020408,11.0,19.0,0.08695652173913043,0.0,0.0,0.5765568017959595,21.0,0.25,-2.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
119,9,881,0.0,0.010215664018161208,3.0,0.0,0.2982456140350877,0.5303300858899106,0.3333333333333333,0.6584606170654297,27.0,0.42553191489361697,-1.0,18.0,0.37209302325581395,0.5163977794943222,0.3333333333333333,0.7100584506988525,12.0,0.6,13.0,17.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.5,3.0,0.5,0.0,2.0,0
120,2972,2883,0.0,0.9700538358008075,3.0,0.25,0.25,0.5303300858899106,0.3333333333333333,0.5773129463195801,29.0,0.3555555555555555,-3.0,9.0,0.08108108108108109,0.0,0.0,0.5381836891174316,14.0,0.26315789473684215,3.0,6.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
121,2089,845,0.0,0.4044997606510292,4.0,0.0,0.18181818181818182,0.3779644730092272,0.23076923076923078,0.5591492652893066,34.0,0.2093023255813954,0.0,12.0,0.0625,0.0,0.0,0.5918181538581848,20.0,0.19999999999999996,2.0,5.0,0.40625,0.5163977794943222,0.3333333333333333,0.8670868277549744,10.0,0.5833333333333333,7.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
122,3800,2146,0.0,0.5647368421052632,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,27.0,27.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
123,1648,571,0.0,0.34648058252427183,4.0,0.0,0.5238095238095238,0.8660254037844387,0.75,0.7611408233642578,6.0,0.6470588235294117,5.0,11.0,0.5714285714285714,0.5773502691896258,0.4,0.9208019971847534,5.0,0.7619047619047619,14.0,16.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,1
124,2423,465,0.0,0.19191085431283528,3.0,0.25,0.2909090909090909,0.5070925528371099,0.3333333333333333,0.6593483090400696,30.0,0.2682926829268293,-4.0,16.0,0.0,0.0,0.0,0.5566239356994629,13.0,0.1875,0.0,3.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
125,260,1174,0.0,0.22146507666098803,4.0,0.0,0.3888888888888889,0.7071067811865475,0.5,0.5533216595649719,30.0,0.42307692307692313,-8.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,38.0,38.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
126,2319,980,0.0,0.42259594652867616,4.0,0.0,0.30357142857142855,0.4285714285714285,0.2727272727272727,0.6028735637664795,20.0,0.5,9.0,17.0,0.0,0.0,0.0,0.4967793822288513,20.0,0.13043478260869568,-2.0,3.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.5,3.0,0.5,0.0,2.0,0
127,833,641,0.0,0.7695078031212486,3.0,0.0,0.30357142857142855,0.4629100498862757,0.3,0.6022385954856873,17.0,0.5405405405405406,16.0,18.0,0.07894736842105263,0.0,0.0,0.608807384967804,11.0,0.42105263157894735,7.0,8.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
128,3325,1119,0.0,0.3365413533834587,4.0,0.0,0.3269230769230769,0.5303300858899106,0.3333333333333333,0.6180729866027832,18.0,0.5263157894736843,9.0,18.0,0.07894736842105263,0.0,0.0,0.5525793433189392,17.0,0.19047619047619047,-2.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
129,3126,1934,0.0,0.6186820217530391,4.0,0.0,0.32142857142857145,0.5669467095138409,0.375,0.7024404406547546,22.0,0.4883720930232558,5.0,19.0,0.07692307692307693,0.0,0.0,0.616408109664917,21.0,0.25,5.0,6.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
130,120,213,0.0,0.5633802816901409,3.0,0.0,0.8181818181818182,0.8660254037844387,0.75,0.878000020980835,9.0,0.64,7.0,16.0,0.09090909090909091,0.0,0.0,0.5833333134651184,11.0,0.3125,5.0,5.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,1
131,3325,1103,0.0,0.33172932330827065,4.0,0.0,0.3953488372093023,0.6708203932499369,0.5,0.6748307347297668,13.0,0.5806451612903225,14.0,17.0,0.175,0.2886751345948129,0.16666666666666666,0.6597291827201843,15.0,0.31818181818181823,4.0,9.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.8222222328186035,1.0,0.8333333333333334,5.0,5.0,0
132,1926,2048,0.0,0.9404296875,4.0,0.0,0.1896551724137931,0.5477225575051661,0.3,0.6102292537689209,40.0,0.2592592592592593,-26.0,11.0,0.09803921568627451,0.0,0.0,0.4958513677120209,22.0,0.2142857142857143,1.0,5.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
133,1433,418,0.0,0.29169574319609215,3.0,0.25,0.38636363636363635,0.6123724356957946,0.42857142857142855,0.6293410062789917,17.0,0.5142857142857142,5.0,18.0,0.19444444444444445,0.35355339059327373,0.2,0.5899931192398071,46.0,0.23333333333333328,-21.0,17.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.3,0.4999999999999999,0.3333333333333333,0.550000011920929,3.0,0.5,0.0,2.0,0
134,3852,2875,0.0,0.7463655244029076,3.0,0.25,0.42424242424242425,0.6708203932499369,0.5,0.8162280321121216,9.0,0.625,10.0,12.0,0.14285714285714285,0.0,0.0,0.5972222089767456,9.0,0.4375,3.0,6.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
135,29,1026,0.0,0.02826510721247566,3.0,0.25,0.288135593220339,0.4629100498862757,0.3,0.6886816620826721,19.0,0.5128205128205128,14.0,17.0,0.05263157894736842,0.0,0.0,0.569786548614502,25.0,0.13793103448275867,-18.0,4.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.21428571428571427,0.4999999999999999,0.3333333333333333,0.6626983880996704,3.0,0.5714285714285714,3.0,4.0,0
136,2423,1519,0.0,0.6269087907552621,4.0,0.0,0.22727272727272727,0.4285714285714285,0.2727272727272727,0.5946946144104004,36.0,0.12195121951219512,2.0,17.0,0.16666666666666666,0.33333333333333337,0.2,0.5776515007019043,15.0,0.31818181818181823,-1.0,9.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
137,2960,287,0.0,0.0969594594594595,3.0,0.25,0.36,0.5669467095138409,0.375,0.6894370317459106,19.0,0.525,7.0,19.0,0.0,0.0,0.0,0.27489176392555237,13.0,0.0714285714285714,-2.0,1.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
138,2602,730,0.0,0.2805534204458109,3.0,0.25,0.3333333333333333,0.5477225575051661,0.375,0.6886816620826721,17.0,0.5641025641025641,14.0,23.0,0.36363636363636365,0.5773502691896258,0.4,0.6752086281776428,14.0,0.5757575757575757,9.0,16.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
139,3185,2266,0.0,0.7114599686028258,4.0,0.0,0.3541666666666667,0.6708203932499369,0.5,0.6215517520904541,15.0,0.53125,14.0,17.0,0.4444444444444444,0.6666666666666667,0.5,0.747553288936615,9.0,0.64,14.0,16.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.18181818181818182,0.4999999999999999,0.3333333333333333,0.0,4.0,0.33333333333333337,-1.0,2.0,0
140,4117,22,0.0,0.0053436968666504825,4.0,0.0,0.21904761904761905,0.43852900965351466,0.2777777777777778,0.6948036551475525,46.0,0.3866666666666667,11.0,19.0,0.05,0.0,0.0,0.6432748436927795,14.0,0.26315789473684215,2.0,5.0,0.3125,0.40824829046386296,0.25,0.8582996129989624,8.0,0.5789473684210527,11.0,11.0,0.21428571428571427,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0
141,2433,1103,0.0,0.4533497739416359,3.0,0.25,0.22727272727272727,0.42426406871192845,0.25,0.5528856515884399,28.0,0.4285714285714286,3.0,18.0,0.07142857142857142,0.0,0.0,0.5181818008422852,18.0,0.18181818181818177,0.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
142,1289,2622,0.0,0.4916094584286804,4.0,0.0,0.30434782608695654,0.5477225575051661,0.375,0.7864242196083069,21.0,0.36363636363636365,4.0,8.0,0.2,0.2886751345948129,0.16666666666666666,0.7563477754592896,17.0,0.37037037037037035,0.0,7.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
143,429,2636,0.0,0.16274658573596357,4.0,0.0,0.2962962962962963,0.5000000000000001,0.3333333333333333,0.6376984119415283,19.0,0.4571428571428572,14.0,14.0,0.2558139534883721,0.25,0.14285714285714285,0.7101985812187195,14.0,0.4814814814814815,9.0,11.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
144,1458,1496,0.0,0.9745989304812834,2.0,0.5,0.38636363636363635,0.6708203932499369,0.5,0.7418884634971619,13.0,0.6060606060606061,12.0,19.0,0.09090909090909091,0.0,0.0,0.47927096486091614,27.0,0.18181818181818177,-4.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
145,1621,12,0.0,0.007402837754472591,2.0,0.5,0.5,0.75,0.6,0.8752777576446533,4.0,0.8,14.0,14.0,0.061224489795918366,0.0,0.0,0.4927120804786682,23.0,0.25806451612903225,-5.0,5.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
146,3661,2672,0.0,0.7298552308112538,3.0,0.25,0.2916666666666667,0.5669467095138409,0.375,0.5689027905464172,31.0,0.2790697674418605,-13.0,11.0,0.07142857142857142,0.0,0.0,0.5720085501670837,19.0,0.2692307692307693,-4.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
147,1647,2409,0.0,0.6836861768368618,4.0,0.0,0.18055555555555555,0.5070925528371099,0.3333333333333333,0.5805555582046509,33.0,0.2666666666666667,3.0,10.0,0.11904761904761904,0.0,0.0,0.5275784134864807,21.0,0.125,-2.0,7.0,0.02631578947368421,0.0,0.0,0.5474386811256409,20.0,0.16666666666666663,-9.0,3.0,0.21428571428571427,0.4999999999999999,0.3333333333333333,0.7460317611694336,3.0,0.5714285714285714,3.0,4.0,0
148,3035,1620,0.0,0.5337726523887973,4.0,0.0,0.6190476190476191,0.8164965809277261,0.6666666666666666,0.7408906817436218,12.0,0.6842105263157895,14.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,0.1111111111111111,0.31622776601683794,0.16666666666666666,0.40833333134651184,19.0,0.20833333333333337,-7.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
149,1914,793,0.0,0.4143155694879833,3.0,0.25,0.17391304347826086,0.18257418583505536,0.1,0.5231481194496155,20.0,0.375,-4.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,1
150,2463,1206,0.0,0.489646772228989,3.0,0.25,0.6206896551724138,0.2886751345948129,0.16666666666666666,0.9652174115180969,4.0,0.8260869565217391,18.0,18.0,0.2,0.0,0.0,0.7980000376701355,19.0,0.24,-11.0,6.0,0.0,0.0,0.0,0.4305555522441864,21.0,0.125,-15.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
151,3185,1661,0.0,0.5215070643642072,4.0,0.0,0.25396825396825395,0.5303300858899106,0.3333333333333333,0.6335718035697937,37.0,0.24489795918367352,-10.0,17.0,0.6333333333333333,0.6666666666666667,0.5,0.8331578969955444,6.0,0.76,14.0,19.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.14285714285714285,0.4999999999999999,0.3333333333333333,0.7777777910232544,3.0,0.5,3.0,3.0,0
152,3632,1275,0.0,0.35104625550660795,4.0,0.0,0.21333333333333335,0.4743416490252569,0.2727272727272727,0.6351648569107056,41.0,0.36923076923076925,-13.0,19.0,0.08888888888888889,0.0,0.0,0.5695756673812866,20.0,0.23076923076923073,-2.0,5.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
153,2289,1085,0.0,0.4740061162079511,3.0,0.25,0.6666666666666666,0.8944271909999159,0.8,0.766862154006958,9.0,0.7096774193548387,13.0,22.0,0.5714285714285714,0.8164965809277259,0.6666666666666666,0.9333333373069763,8.0,0.6666666666666667,8.0,16.0,0.12121212121212122,0.31622776601683794,0.16666666666666666,0.4546296298503876,18.0,0.25,-9.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,1
154,2724,1886,0.0,0.6923641703377386,4.0,0.0,0.21739130434782608,0.4472135954999579,0.2727272727272727,0.5923665761947632,41.0,0.2807017543859649,-14.0,14.0,0.10256410256410256,0.0,0.0,0.5772486925125122,16.0,0.23809523809523814,2.0,6.0,0.40625,0.5163977794943222,0.3333333333333333,0.8670868277549744,10.0,0.5833333333333333,7.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,-5.0,0.0,0
155,1458,1551,0.0,0.9400386847195358,2.0,0.5,0.4594594594594595,0.75,0.6,0.7564102411270142,7.0,0.7307692307692308,17.0,18.0,0.015873015873015872,0.0,0.0,0.4446888267993927,30.0,0.09090909090909094,1.0,4.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
156,1501,2750,0.0,0.5458181818181818,3.0,0.25,0.4117647058823529,0.6708203932499369,0.5,0.8777777552604675,11.0,0.5925925925925926,7.0,11.0,0.1267605633802817,0.15811388300841897,0.08333333333333333,0.48765432834625244,44.0,0.18518518518518523,-21.0,11.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
157,284,2517,0.0,0.1128327373857767,3.0,0.25,0.16666666666666666,0.41602514716892186,0.21428571428571427,0.5827228426933289,58.0,0.2564102564102564,-30.0,15.0,0.2,0.2581988897471611,0.14285714285714285,0.6141666769981384,15.0,0.4,8.0,11.0,0.02631578947368421,0.0,0.0,0.5474386811256409,20.0,0.16666666666666663,-9.0,3.0,0.2727272727272727,0.4999999999999999,0.3333333333333333,0.75,3.0,0.5,1.0,3.0,0
158,487,1635,0.0,0.2978593272171254,4.0,0.0,0.3090909090909091,0.5477225575051661,0.375,0.6667887568473816,19.0,0.5128205128205128,11.0,17.0,0.17647058823529413,0.20412414523193154,0.1111111111111111,0.5340277552604675,19.0,0.40625,6.0,13.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.45454545454545453,0.4999999999999999,0.3333333333333333,0.9111111164093018,1.0,0.8333333333333334,5.0,5.0,0
159,3963,124,0.0,0.03128942720161498,4.0,0.0,0.35294117647058826,0.5477225575051661,0.375,0.6280263066291809,21.0,0.5,6.0,18.0,0.15384615384615385,0.2581988897471611,0.14285714285714285,0.5849206447601318,14.0,0.33333333333333337,3.0,9.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.16666666666666666,0.4999999999999999,0.3333333333333333,0.6111111044883728,4.0,0.33333333333333337,0.0,2.0,0
160,2934,1103,0.0,0.37593728698023177,4.0,0.0,0.4146341463414634,0.6708203932499369,0.5,0.7490054965019226,11.0,0.6451612903225806,15.0,18.0,0.0,0.0,0.0,0.5420875549316406,18.0,0.18181818181818177,-9.0,3.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
161,2433,349,0.0,0.1434443074393753,3.0,0.25,0.15584415584415584,0.33541019662496846,0.2,0.6162331700325012,33.0,0.326530612244898,4.0,11.0,0.07894736842105263,0.0,0.0,0.489814817905426,14.0,0.30000000000000004,4.0,5.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
162,2506,1242,0.0,0.49561053471667993,4.0,0.0,0.5333333333333333,0.7745966692414834,0.6,0.7259615659713745,10.0,0.6153846153846154,6.0,16.0,0.2222222222222222,0.4472135954999579,0.2857142857142857,0.8295238018035889,17.0,0.43333333333333335,4.0,11.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1
163,1815,2654,0.0,0.6838733986435569,4.0,0.0,0.23880597014925373,0.4743416490252569,0.3,0.6537261009216309,30.0,0.36170212765957444,4.0,11.0,0.0,0.0,0.0,0.5602020025253296,41.0,0.18000000000000005,-26.0,4.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
164,3626,2728,0.0,0.7523441809156095,3.0,0.25,0.22077922077922077,0.3779644730092272,0.23076923076923078,0.6693010926246643,28.0,0.43999999999999995,11.0,20.0,0.0,0.0,0.0,0.45091673731803894,29.0,0.1470588235294118,-1.0,5.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
165,1524,1682,0.0,0.906064209274673,3.0,0.25,0.41304347826086957,0.7559289460184544,0.5714285714285714,0.7398708462715149,26.0,0.4222222222222223,-7.0,12.0,0.2682926829268293,0.2886751345948129,0.16666666666666666,0.7249999642372131,11.0,0.5416666666666667,11.0,13.0,0.38235294117647056,0.5163977794943222,0.3333333333333333,0.8354636430740356,10.0,0.5833333333333333,9.0,10.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.8222222328186035,2.0,0.6666666666666667,4.0,4.0,0
166,1794,881,0.0,0.4910813823857302,4.0,0.0,0.3157894736842105,0.5303300858899106,0.3333333333333333,0.6823581457138062,26.0,0.44680851063829785,1.0,18.0,0.24193548387096775,0.33806170189140655,0.2,0.6332687139511108,28.0,0.34883720930232553,-1.0,16.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.3,0.4999999999999999,0.3333333333333333,0.550000011920929,3.0,0.5,0.0,2.0,0
167,3090,461,0.0,0.1491909385113268,4.0,0.0,0.2545454545454545,0.4743416490252569,0.3,0.5413486361503601,27.0,0.3414634146341463,-4.0,13.0,0.225,0.2581988897471611,0.14285714285714285,0.5515872836112976,15.0,0.375,4.0,11.0,0.37037037037037035,0.6324555320336759,0.4,0.7259259223937988,15.0,0.375,-6.0,6.0,0.23076923076923078,0.4999999999999999,0.3333333333333333,0.7777777910232544,2.0,0.6666666666666667,4.0,4.0,0
