_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,category_category_jac_qgm_3_qgm_3,category_category_cos_dlm_dc0_dlm_dc0,category_category_jac_dlm_dc0_dlm_dc0,category_category_mel,category_category_lev_dist,category_category_lev_sim,category_category_nmw,category_category_sw,brand_brand_jac_qgm_3_qgm_3,brand_brand_cos_dlm_dc0_dlm_dc0,brand_brand_jac_dlm_dc0_dlm_dc0,brand_brand_mel,brand_brand_lev_dist,brand_brand_lev_sim,brand_brand_nmw,brand_brand_sw,modelno_modelno_jac_qgm_3_qgm_3,modelno_modelno_cos_dlm_dc0_dlm_dc0,modelno_modelno_jac_dlm_dc0_dlm_dc0,modelno_modelno_mel,modelno_modelno_lev_dist,modelno_modelno_lev_sim,modelno_modelno_nmw,modelno_modelno_sw,price_price_exm,price_price_anm,price_price_lev_dist,price_price_lev_sim,label
3759,2264,19007,0.0,0.11911401062766347,5.0,0.0,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,0.5294117647058824,0.4999999999999999,0.3333333333333333,0.9666666388511658,2.0,0.8333333333333334,8.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,0.9288372093023255,4.0,0.19999999999999996,1
3760,2394,9253,0.0,0.2587268993839835,4.0,0.0,0.4583333333333333,0.8164965809277259,0.6666666666666666,0.6984848380088806,9.0,0.55,2.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.3793103448275862,0.0,0.0,0.8581196665763855,6.0,0.6666666666666667,12.0,12.0,0.0,0.6185811507527326,3.0,0.4,0
3761,1654,13416,0.0,0.12328562909958263,4.0,0.19999999999999996,0.023255813953488372,0.0,0.0,0.5954469442367554,15.0,0.2857142857142857,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.3125,0.0,0.0,0.9074074029922485,2.0,0.7777777777777778,6.0,6.0,0.0,0.4416243654822335,2.0,0.5,0
3762,788,18156,0.0,0.0434016303150474,4.0,0.19999999999999996,0.0,0.0,0.0,0.49053189158439636,17.0,0.10526315789473684,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
3763,462,14691,0.0,0.0314478251991015,3.0,0.4,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.3874678946488548,3.0,0.5,0
3764,1694,11026,0.0,0.15363685833484486,4.0,0.19999999999999996,0.2,0.7071067811865475,0.5,0.8303030133247375,8.0,0.2727272727272727,-5.0,3.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.0,0.7563769995676611,4.0,0.19999999999999996,1
3765,705,16537,0.0,0.04263167442704241,4.0,0.19999999999999996,0.0,0.0,0.0,0.5126984119415283,18.0,0.1428571428571429,-8.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.9794117647058824,4.0,0.19999999999999996,0
3766,363,18645,0.0,0.019469026548672552,4.0,0.19999999999999996,0.058823529411764705,0.0,0.0,0.6100000143051147,8.0,0.19999999999999996,-4.0,1.0,0.7058823529411765,0.40824829046386296,0.25,0.9846153855323792,1.0,0.9230769230769231,11.0,11.0,0.23076923076923078,0.0,0.0,0.8222222328186035,3.0,0.5,3.0,3.0,0.0,0.5657650981845128,4.0,0.19999999999999996,0
3767,226,14348,0.0,0.015751324226373042,5.0,0.0,0.0,0.0,0.0,0.60317462682724,19.0,0.09523809523809523,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.7198879551820728,2.0,0.6,0
3768,852,8786,0.0,0.09697245618028683,3.0,0.25,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.4,0.0,0.0,0.9066666960716248,1.0,0.8,4.0,4.0,0.0,0.6236238202770541,6.0,0.25,0
3769,641,15119,0.0,0.04239698392750846,4.0,0.19999999999999996,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4555555582046509,12.0,0.0,-2.0,2.0,0.0,0.42778461044863914,4.0,0.33333333333333337,0
3770,2535,4750,0.0,0.5336842105263158,4.0,0.0,0.20833333333333334,0.0,0.0,0.6117724776268005,11.0,0.38888888888888884,-3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.4226190447807312,8.0,0.0,-1.0,2.0,0.0,0.9556012008216147,3.0,0.5,0
3771,1980,4278,0.0,0.4628330995792427,4.0,0.0,0.07407407407407407,0.0,0.0,0.5555555820465088,11.0,0.2666666666666667,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.7967935871743487,4.0,0.19999999999999996,1
3772,1845,19403,0.0,0.09508838839354739,3.0,0.4,0.06896551724137931,0.0,0.0,0.730681836605072,9.0,0.4375,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.17647058823529413,0.0,0.0,0.770370364189148,5.0,0.4444444444444444,2.0,4.0,0.0,0.7852112676056339,4.0,0.19999999999999996,0
3773,41,10820,0.0,0.0037892791127541736,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.21428571428571427,0.33333333333333337,0.2,0.8142856955528259,8.0,0.5,6.0,6.0,0.0,0.34445446348061315,4.0,0.19999999999999996,0
3774,261,21470,0.0,0.012156497438285951,4.0,0.19999999999999996,0.3181818181818182,0.0,0.0,0.8573529124259949,10.0,0.4117647058823529,-2.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.4666666666666667,0.0,0.0,0.9111111164093018,2.0,0.7777777777777778,7.0,7.0,0.0,0.7654386538147362,5.0,0.16666666666666663,0
3775,1224,12464,0.0,0.09820282413350445,2.0,0.6,0.0,0.0,0.0,0.5921856164932251,19.0,0.09523809523809523,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.16666666666666666,0.0,0.0,0.8047618865966797,6.0,0.5,6.0,6.0,0.0,0.09749525995409636,5.0,0.16666666666666663,0
3776,211,17684,0.0,0.0119316896629722,5.0,0.0,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,0.0,0.0,0.0,0.0,5.0,0.0,-3.0,0.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
3777,1070,15508,0.0,0.06899664689192675,3.0,0.4,0.0,0.0,0.0,0.60317462682724,19.0,0.09523809523809523,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.5998666222074025,2.0,0.6,0
3778,707,11829,0.0,0.0597683658804633,5.0,0.0,0.0,0.0,0.0,0.5802469253540039,25.0,0.07407407407407407,-22.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,1
3779,2094,15247,0.0,0.13733849281825938,4.0,0.19999999999999996,0.0,0.0,0.0,0.60317462682724,19.0,0.09523809523809523,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,1.0,1.0,0.0,1.0,1
3780,1695,1547,0.0,0.912684365781711,3.0,0.25,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
3781,1382,1978,0.0,0.698685540950455,3.0,0.25,0.03571428571428571,0.0,0.0,0.6746031641960144,11.0,0.2666666666666667,-1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.6576695194206715,3.0,0.4,0
3782,582,13152,0.0,0.044251824817518215,4.0,0.19999999999999996,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.43703705072402954,8.0,0.11111111111111116,-3.0,1.0,0.0,0.0,0.0,0.6296296119689941,8.0,0.11111111111111116,0.0,3.0,0.0,0.48122065727699537,4.0,0.19999999999999996,0
3783,594,13143,0.0,0.04519516092216391,4.0,0.19999999999999996,0.023255813953488372,0.0,0.0,0.6139065623283386,17.0,0.19047619047619047,1.0,5.0,0.0,0.0,0.0,0.4555555582046509,6.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.550000011920929,6.0,0.25,-1.0,2.0,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
3784,2255,15994,0.0,0.14099037138927095,5.0,0.0,0.0,0.0,0.0,0.5921856164932251,19.0,0.09523809523809523,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.3333333333333333,0.0,0.0,0.9484848380088806,3.0,0.75,9.0,9.0,0.0,0.7993989481592787,3.0,0.4,0
3785,57,12464,0.0,0.004573170731707266,5.0,0.0,0.0,0.0,0.0,0.5921856164932251,19.0,0.09523809523809523,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.5277777910232544,9.0,0.25,0.0,3.0,0.0,0.9096834264432029,3.0,0.4,0
3786,1246,17191,0.0,0.07247978593450066,4.0,0.19999999999999996,0.038461538461538464,0.0,0.0,0.5055555701255798,11.0,0.2666666666666667,-3.0,2.0,0.23809523809523808,0.7071067811865475,0.5,0.8588235378265381,12.0,0.2941176470588235,-7.0,5.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,1
3787,2318,5268,0.0,0.4400151860288535,3.0,0.25,0.04,0.0,0.0,0.4055555462837219,11.0,0.08333333333333337,-1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.5468975305557251,10.0,0.2857142857142857,1.0,3.0,0.0,0.6713709677419355,4.0,0.19999999999999996,0
3788,225,10571,0.0,0.021284646674865182,4.0,0.19999999999999996,0.0,0.0,0.0,0.5158730149269104,18.0,0.1428571428571429,-6.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,0.2857142857142857,0.0,0.0,0.8914141058921814,4.0,0.6666666666666667,7.0,8.0,0.0,0.247551573244426,4.0,0.19999999999999996,0
3789,32,8236,0.0,0.0038853812530355025,3.0,0.25,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.6376582850395788,3.0,0.5,0
3790,2405,6983,0.0,0.34440784762995846,4.0,0.0,0.2,0.0,0.0,0.640350878238678,12.0,0.368421052631579,-4.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.23076923076923078,0.0,0.0,0.7000000476837158,3.0,0.5,3.0,3.0,0.0,0.42762678961417133,5.0,0.16666666666666663,0
3791,2154,9210,0.0,0.23387622149837128,3.0,0.25,0.0,0.0,0.0,0.4801587164402008,17.0,0.19047619047619047,-9.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.2222222222222222,0.0,0.0,0.7822222113609314,5.0,0.5,3.0,3.0,0.0,0.2610326290786348,4.0,0.19999999999999996,0
3792,720,13398,0.0,0.053739364084191665,5.0,0.0,0.024390243902439025,0.0,0.0,0.449404776096344,29.0,0.09375,-22.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.6,0.0,0.0,0.9599999785423279,1.0,0.9,9.0,9.0,0.0,0.8327777777777778,3.0,0.4,1
3793,102,11759,0.0,0.008674206990390343,4.0,0.19999999999999996,0.2608695652173913,0.0,0.0,0.5526315569877625,13.0,0.3157894736842105,-7.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.0,0.8715753424657534,4.0,0.19999999999999996,1
3794,1594,21793,0.0,0.07314275225989997,3.0,0.4,0.0,0.0,0.0,0.60317462682724,19.0,0.09523809523809523,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.40813007950782776,40.0,0.024390243902439046,-35.0,1.0,0.0,0.7801560312062412,3.0,0.4,0
3795,1340,12477,0.0,0.10739761160535388,3.0,0.4,0.025,0.0,0.0,0.5670635104179382,18.0,0.1428571428571429,-3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.1875,0.0,0.0,0.8458333611488342,4.0,0.5,3.0,4.0,0.0,0.8191489361702127,3.0,0.4,0
3796,1844,1980,0.0,0.9313131313131313,3.0,0.25,0.038461538461538464,0.0,0.0,0.519444465637207,11.0,0.2666666666666667,-3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.5138888955116272,7.0,0.125,-1.0,2.0,0.0,0.7061668681983071,3.0,0.4,0
3797,801,8931,0.0,0.08968760497144779,2.0,0.5,0.3181818181818182,0.0,0.0,0.8573529124259949,10.0,0.4117647058823529,-2.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.5,0.0,0.0,0.9166666865348816,2.0,0.75,4.0,6.0,0.0,0.8342681623931625,4.0,0.19999999999999996,1
3798,452,16645,0.0,0.027155301892460182,4.0,0.19999999999999996,0.0,0.0,0.0,0.4911877512931824,25.0,0.13793103448275867,-15.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.19493344783168742,4.0,0.19999999999999996,1
3799,1699,16900,0.0,0.10053254437869819,2.0,0.6,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.9127368884971353,3.0,0.4,0
3800,765,4597,0.0,0.16641287796388948,4.0,0.0,0.0,0.0,0.0,0.5587301850318909,17.0,0.19047619047619047,2.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.5353535413742065,9.0,0.18181818181818177,0.0,2.0,0.0,0.7501250625312657,2.0,0.6,0
3801,625,6740,0.0,0.0927299703264095,3.0,0.25,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.07692307692307693,0.0,0.0,0.5199999809265137,4.0,0.19999999999999996,1.0,1.0,0.0,0.27830870002833763,6.0,0.25,0
3802,1803,6872,0.0,0.2623690337601863,3.0,0.25,0.03125,0.0,0.0,0.48769840598106384,16.0,0.23809523809523814,-8.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.9651247495902386,3.0,0.5,1
3803,2361,12781,0.0,0.18472732962991945,3.0,0.4,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.07692307692307693,0.0,0.0,0.64000004529953,4.0,0.19999999999999996,1.0,1.0,0.0,0.12641413120349,6.0,0.25,0
3804,735,467,0.0,0.6353741496598639,3.0,0.0,0.07407407407407407,0.0,0.0,0.5372294187545776,11.0,0.2142857142857143,0.0,3.0,0.058823529411764705,0.0,0.0,0.625,7.0,0.125,-2.0,3.0,0.0,0.0,0.0,0.46581196784973145,11.0,0.15384615384615385,-5.0,2.0,0.0,0.3820636772795466,3.0,0.4,0
3805,1342,20033,0.0,0.06698946737882494,5.0,0.0,0.02564102564102564,0.0,0.0,0.6864286065101624,16.0,0.23809523809523814,-1.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,-4.0,0.0,0.0967741935483871,0.0,0.0,0.5638889074325562,11.0,0.2666666666666667,3.0,4.0,0.0,0.35413642960812775,3.0,0.4,0
3806,1429,10529,0.0,0.1357203913002184,2.0,0.6,0.0,0.0,0.0,0.60317462682724,19.0,0.09523809523809523,0.0,3.0,0.058823529411764705,0.0,0.0,0.5571429133415222,6.0,0.1428571428571429,1.0,1.0,0.0,0.0,0.0,0.5848484635353088,9.0,0.18181818181818177,1.0,2.0,0.0,0.9501590668080594,3.0,0.4,0
3807,634,925,0.0,0.6854054054054054,3.0,0.0,0.0,0.0,0.0,0.4801587164402008,18.0,0.1428571428571429,-10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.11764705882352941,0.0,0.0,0.6809523701667786,5.0,0.375,2.0,3.0,0.0,0.9646074646074647,3.0,0.4,0
3808,2021,20404,0.0,0.0990492060380318,3.0,0.4,0.0,0.0,0.0,0.38596490025520325,16.0,0.1578947368421053,-7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.7357358490566037,5.0,0.16666666666666663,0
3809,30,11088,0.0,0.0027056277056276556,4.0,0.19999999999999996,0.25,0.7071067811865475,0.5,0.8666666746139526,8.0,0.33333333333333337,-4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.11764705882352941,0.2886751345948129,0.16666666666666666,0.6328856348991394,14.0,0.33333333333333337,-1.0,6.0,0.0,0.9053254437869822,4.0,0.19999999999999996,1
3810,700,2818,0.0,0.24840312278211496,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
3811,1809,21955,0.0,0.08239580961056703,4.0,0.19999999999999996,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
3812,1711,17615,0.0,0.09713312517740558,2.0,0.6,0.02040816326530612,0.0,0.0,0.44652819633483887,23.0,0.2068965517241379,-4.0,3.0,0.7992996883066055,0.8080930116388441,0.7988636849075142,0.8862146522339439,1.7093425605536332,0.8221415320061731,4.898885044213764,5.918877354863514,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.873076923076923,2.0,0.6,0
3813,1049,11954,0.0,0.0877530533712565,4.0,0.19999999999999996,0.0,0.0,0.0,0.36349207162857056,18.0,0.1428571428571429,-8.0,3.0,0.0,0.0,0.0,0.44999998807907104,9.0,0.09999999999999998,-5.0,1.0,0.038461538461538464,0.0,0.0,0.5692307949066162,10.0,0.23076923076923073,0.0,2.0,1.0,1.0,0.0,1.0,0
3814,226,18783,0.0,0.012032156737475375,5.0,0.0,0.0,0.0,0.0,0.60317462682724,19.0,0.09523809523809523,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.617046818727491,4.0,0.19999999999999996,0
3815,2101,1195,0.0,0.5687767729652546,3.0,0.25,0.14460101116573285,0.13581285725128955,0.11583675564681725,0.6245632114298106,14.46085728952772,0.30415087156261794,-1.7497433264887063,4.867428131416838,0.29411764705882354,0.7071067811865475,0.5,0.8769230842590332,8.0,0.3846153846153846,-3.0,5.0,0.1875,0.0,0.0,0.8238095045089722,3.0,0.625,4.0,5.0,0.0,0.7130536626916524,3.0,0.5,0
3816,1257,9734,0.0,0.129134990754058,4.0,0.0,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.4688362404161719,3.0,0.5714285714285714,0
3817,370,13846,0.0,0.026722519139101508,4.0,0.19999999999999996,0.0,0.0,0.0,0.5848484635353088,11.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.15789473684210525,0.0,0.0,0.7958333492279053,5.0,0.5,3.0,4.0,0.0,0.5268163804491414,4.0,0.19999999999999996,0
3818,246,14867,0.0,0.016546714199233148,3.0,0.4,0.09090909090909091,0.0,0.0,0.644444465637207,11.0,0.2666666666666667,-6.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.4,0.0,0.0,0.8914285898208618,4.0,0.6,3.0,6.0,0.0,0.5740740740740741,3.0,0.4,0
3819,2469,10988,0.0,0.224699672369858,5.0,0.0,0.0,0.0,0.0,0.5411877632141113,25.0,0.13793103448275867,-17.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
3820,944,10555,0.0,0.08943628612032217,5.0,0.0,0.2,0.0,0.0,0.640350878238678,12.0,0.368421052631579,-4.0,7.0,0.0,0.0,0.0,0.4476190507411957,7.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.4416666626930237,7.0,0.125,-2.0,1.0,0.0,0.6326757432620171,4.0,0.19999999999999996,0
3821,967,14687,0.0,0.06584053925240008,3.0,0.4,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.16666666666666666,0.0,0.0,0.6800000071525574,3.0,0.4,2.0,2.0,0.0,0.11378675562144791,6.0,0.0,0
3822,1178,17892,0.0,0.06583948133243911,3.0,0.4,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.4256802507427814,3.0,0.5714285714285714,0
3823,2395,10533,0.0,0.22738061331054782,5.0,0.0,0.4838709677419355,0.7071067811865475,0.5,0.6962962746620178,12.0,0.5555555555555556,3.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.11764705882352941,0.0,0.0,0.6888889074325562,6.0,0.33333333333333337,0.0,2.0,0.0,0.6815,5.0,0.0,0
3824,2020,10752,0.0,0.18787202380952384,4.0,0.19999999999999996,0.0,0.0,0.0,0.5772486925125122,17.0,0.19047619047619047,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,-5.0,0.0,0.0,0.04200255485071547,4.0,0.4285714285714286,0
3825,1637,13431,0.0,0.12188221279130373,3.0,0.4,0.12962962962962962,0.0,0.0,0.712022602558136,23.0,0.23333333333333328,6.0,6.0,0.0,0.0,0.0,0.4365079402923584,6.0,0.1428571428571429,0.0,1.0,0.22194357904777592,0.07619375707184958,0.07276451236336623,0.6605438558197978,6.289207258834766,0.4264017580508651,1.7772683858643743,4.100668576886342,0.0,0.839349376114082,4.0,0.19999999999999996,0
3826,2464,7034,0.0,0.35029854990048337,3.0,0.25,0.0,0.0,0.0,0.4960317313671112,19.0,0.09523809523809523,-7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.3,0.0,0.0,0.7969697117805481,5.0,0.5454545454545454,6.0,6.0,0.02228203977867504,0.6079855147953193,3.5359653058172573,0.34036332044407414,0
3827,305,1340,0.0,0.2276119402985075,3.0,0.25,0.022727272727272728,0.0,0.0,0.6460317373275757,18.0,0.1428571428571429,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.20689655172413793,0.0,0.0,0.6877777576446533,8.0,0.5,7.0,7.0,0.0,0.8761220825852782,3.0,0.25,0
3828,417,4728,0.0,0.08819796954314718,3.0,0.25,0.023809523809523808,0.0,0.0,0.6719576716423035,15.0,0.2857142857142857,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.07692307692307693,0.0,0.0,0.5199999809265137,4.0,0.19999999999999996,1.0,1.0,0.0,0.32418348494012206,6.0,0.1428571428571429,0
3829,2119,19203,0.0,0.1103473415612144,5.0,0.0,0.0,0.0,0.0,0.3166666626930237,9.0,0.09999999999999998,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.2222222222222222,0.0,0.0,0.8500000238418579,7.0,0.41666666666666663,-1.0,5.0,0.0,0.6591024340770792,4.0,0.19999999999999996,0
