_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,name_name_jac_qgm_3_qgm_3,name_name_cos_dlm_dc0_dlm_dc0,name_name_jac_dlm_dc0_dlm_dc0,name_name_mel,name_name_lev_dist,name_name_lev_sim,name_name_nmw,name_name_sw,addr_addr_jac_qgm_3_qgm_3,addr_addr_cos_dlm_dc0_dlm_dc0,addr_addr_mel,addr_addr_lev_dist,addr_addr_lev_sim,city_city_jac_qgm_3_qgm_3,city_city_cos_dlm_dc0_dlm_dc0,city_city_jac_dlm_dc0_dlm_dc0,city_city_mel,city_city_lev_dist,city_city_lev_sim,city_city_nmw,city_city_sw,type_type_jac_qgm_3_qgm_3,type_type_cos_dlm_dc0_dlm_dc0,type_type_jac_dlm_dc0_dlm_dc0,type_type_mel,type_type_lev_dist,type_type_lev_sim,type_type_nmw,type_type_sw,class_class_exm,class_class_anm,class_class_lev_dist,class_class_lev_sim,label
381,53,271,0.0,0.1955719557195572,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,0.0,1.0,1
382,373,268,0.0,0.7184986595174263,3.0,0.0,0.0,0.0,0.0,0.6111111044883728,5.0,0.16666666666666663,-1.0,1.0,0.6,0.7999999999999998,0.8215479850769043,4.0,0.7894736842105263,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.3452380895614624,7.0,0.125,0.0,1.0,0.0,0.13404825737265413,3.0,0.0,0
383,465,187,0.0,0.40215053763440856,3.0,0.0,0.0,0.0,0.0,0.5142857432365417,11.0,0.2142857142857143,-6.0,2.0,0.5555555555555556,0.75,0.9157894849777222,4.0,0.7894736842105263,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.09523809523809523,0.0,0.0,0.5598484873771667,7.0,0.36363636363636365,1.0,3.0,0.0,0.6440443213296398,3.0,0.0,0
384,446,140,0.0,0.31390134529147984,2.0,0.33333333333333337,0.0,0.0,0.0,0.0,11.0,0.08333333333333337,-5.0,1.0,0.5714285714285714,0.6666666666666667,0.9385090470314026,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.23076923076923078,0.0,0.0,0.7071428298950195,3.0,0.5714285714285714,2.0,4.0,0.0,0.6617210682492581,3.0,0.0,0
385,135,234,0.0,0.5769230769230769,2.0,0.33333333333333337,0.0,0.0,0.0,0.4365079402923584,6.0,0.1428571428571429,0.0,1.0,0.5862068965517241,0.75,0.8984127044677734,4.0,0.8095238095238095,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.0,0.12121212121212122,2.0,0.33333333333333337,0
386,433,125,0.0,0.2886836027713626,3.0,0.0,0.03773584905660377,0.16666666666666666,0.08333333333333333,0.49490177631378174,31.0,0.1842105263157895,-18.0,4.0,0.5714285714285714,0.6666666666666667,0.9561253786087036,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5948930382728577,20.0,0.13043478260869568,-13.0,2.0,0.0,0.6570561456752655,3.0,0.0,0
387,88,177,0.0,0.4971751412429378,3.0,0.0,0.0,0.0,0.0,0.39329805970191956,26.0,0.03703703703703709,-19.0,1.0,0.5833333333333334,0.6666666666666667,0.8717535734176636,5.0,0.8148148148148149,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.034482758620689655,0.0,0.0,0.6185897588729858,10.0,0.23076923076923073,1.0,5.0,0.0,0.1235955056179775,3.0,0.0,0
388,309,242,0.0,0.7831715210355987,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0714285714285714,-6.0,1.0,0.52,0.5999999999999999,0.8941176533699036,3.0,0.8235294117647058,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.14285714285714285,0.0,0.0,0.5472221970558167,9.0,0.25,-1.0,3.0,0.0,0.07792207792207795,3.0,0.0,0
389,438,286,0.0,0.6529680365296804,3.0,0.0,0.06521739130434782,0.17677669529663687,0.09090909090909091,0.5110209584236145,23.0,0.2068965517241379,-6.0,4.0,0.5714285714285714,0.6666666666666667,0.9561253786087036,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.05,0.0,0.0,0.4277777671813965,10.0,0.16666666666666663,-5.0,1.0,0.0,0.1552511415525114,2.0,0.33333333333333337,0
390,66,255,0.0,0.2588235294117647,3.0,0.0,0.12903225806451613,0.4472135954999579,0.2857142857142857,0.6877777576446533,11.0,0.3125,4.0,4.0,0.68,0.7999999999999998,0.8968008160591125,2.0,0.8947368421052632,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.10526315789473684,0.0,0.0,0.7268518805503845,6.0,0.33333333333333337,2.0,3.0,0.0,0.5606060606060606,2.0,0.0,0
391,98,316,0.0,0.310126582278481,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.23076923076923078,0.4082482904638631,0.16666666666666666,0.800000011920929,12.0,0.4,-4.0,8.0,1.0,1.0,0.0,1.0,1
392,393,303,0.0,0.7709923664122138,1.0,0.6666666666666667,0.0784313725490196,0.3333333333333333,0.18181818181818182,0.661970317363739,28.0,0.26315789473684215,-15.0,3.0,0.5,0.6708203932499369,0.8996363878250122,7.0,0.72,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.047619047619047616,0.0,0.0,0.5616883039474487,9.0,0.18181818181818177,-2.0,3.0,0.0,0.21628498727735368,3.0,0.0,0
393,405,303,0.0,0.7481481481481482,2.0,0.33333333333333337,0.21739130434782608,0.5,0.3333333333333333,0.8074592351913452,8.0,0.3846153846153846,3.0,3.0,0.5,0.6708203932499369,0.8996363878250122,6.0,0.76,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.047619047619047616,0.0,0.0,0.5616883039474487,9.0,0.18181818181818177,-2.0,3.0,0.0,0.2098765432098766,2.0,0.33333333333333337,0
394,437,288,0.0,0.6590389016018307,3.0,0.0,0.14814814814814814,0.5773502691896258,0.4,0.7282134890556335,11.0,0.3529411764705882,5.0,5.0,0.5714285714285714,0.6666666666666667,0.9297245740890503,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.46560847759246826,16.0,0.11111111111111116,-9.0,2.0,0.0,0.1601830663615561,3.0,0.0,0
395,23,89,0.0,0.2584269662921348,2.0,0.0,0.06896551724137931,0.2886751345948129,0.16666666666666666,0.5313725471496582,13.0,0.23529411764705888,-3.0,3.0,0.52,0.5999999999999999,0.8084033727645874,3.0,0.8235294117647058,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4840908944606781,19.0,0.13636363636363635,-11.0,2.0,0.0,0.036918138041733495,1.0,0.6666666666666667,0
396,119,255,0.0,0.4666666666666667,3.0,0.0,0.125,0.5,0.3333333333333333,0.699999988079071,10.0,0.375,6.0,6.0,0.5454545454545454,0.5163977794943222,0.8381180167198181,8.0,0.5789473684210527,0.125,0.4472135954999579,0.2857142857142857,0.667712390422821,12.0,0.2941176470588235,3.0,3.0,0.1111111111111111,0.0,0.0,0.5873016119003296,6.0,0.33333333333333337,1.0,2.0,0.0,0.31896551724137934,3.0,0.0,0
397,410,292,0.0,0.7121951219512195,3.0,0.0,0.0,0.0,0.0,0.5026454925537109,8.0,0.11111111111111116,-1.0,1.0,0.5,0.6708203932499369,0.8996363878250122,7.0,0.72,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.047619047619047616,0.0,0.0,0.5616883039474487,9.0,0.18181818181818177,-2.0,3.0,0.0,0.18048780487804883,3.0,0.0,0
398,424,290,0.0,0.6839622641509434,3.0,0.0,0.08888888888888889,0.33806170189140655,0.2,0.6692757606506348,16.0,0.3846153846153846,3.0,5.0,0.5277777777777778,0.6666666666666667,0.9095916152000427,5.0,0.8148148148148149,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.047619047619047616,0.0,0.0,0.45598846673965454,10.0,0.09090909090909094,-3.0,1.0,0.0,0.16981132075471694,2.0,0.33333333333333337,0
399,463,217,0.0,0.468682505399568,3.0,0.0,0.07936507936507936,0.3651483716701107,0.2222222222222222,0.7281199097633362,25.0,0.24242424242424243,5.0,5.0,0.5416666666666666,0.75,0.9196078181266785,4.0,0.7647058823529411,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.5396825671195984,6.0,0.1428571428571429,0.0,1.0,0.0,0.6156914893617021,3.0,0.0,0
400,290,260,0.0,0.896551724137931,1.0,0.6666666666666667,0.2222222222222222,0.5,0.3333333333333333,0.8500000238418579,9.0,0.5,3.0,4.0,0.5,0.5999999999999999,0.8971491456031799,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4105339050292969,20.0,0.09090909090909094,-13.0,1.0,0.0,0.1453287197231834,3.0,0.0,0
401,410,308,0.0,0.751219512195122,3.0,0.0,0.0,0.0,0.0,0.4306684732437134,36.0,0.12195121951219512,-27.0,2.0,0.5,0.6708203932499369,0.8768485188484192,7.0,0.72,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.5040404200553894,16.0,0.19999999999999996,-5.0,3.0,0.0,0.2195121951219512,2.0,0.33333333333333337,0
402,448,290,0.0,0.6473214285714286,3.0,0.0,0.10256410256410256,0.3651483716701107,0.2222222222222222,0.6603509187698364,13.0,0.35,6.0,6.0,0.5714285714285714,0.6666666666666667,0.9297245740890503,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.551665723323822,17.0,0.26086956521739135,-6.0,4.0,0.0,0.1607142857142857,3.0,0.0,0
403,92,310,0.0,0.2967741935483871,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.7037037037037037,0.75,0.9536231756210327,4.0,0.8260869565217391,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.16666666666666666,0.4082482904638631,0.16666666666666666,0.7777777910232544,12.0,0.33333333333333337,-6.0,6.0,1.0,1.0,0.0,1.0,1
404,431,131,0.0,0.3039443155452436,1.0,0.6666666666666667,0.11428571428571428,0.4082482904638631,0.25,0.6088889241218567,15.0,0.25,0.0,3.0,0.6176470588235294,0.6666666666666667,0.9561253786087036,3.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0975609756097561,0.4082482904638631,0.25,0.6844385862350464,15.0,0.34782608695652173,2.0,3.0,0.0,0.6481203007518797,3.0,0.0,0
405,368,77,0.0,0.2092391304347826,3.0,0.0,0.17391304347826086,0.5773502691896258,0.4,0.6800000071525574,11.0,0.2666666666666667,4.0,4.0,0.5,0.5999999999999999,0.9578947424888611,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.5138888955116272,7.0,0.125,-2.0,2.0,0.0,0.6022913256955811,3.0,0.0,0
406,68,130,0.0,0.523076923076923,3.0,0.0,0.09090909090909091,0.3333333333333333,0.18181818181818182,0.6177777647972107,22.0,0.2666666666666667,-7.0,4.0,0.5714285714285714,0.6666666666666667,0.9561253786087036,3.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5570707321166992,8.0,0.33333333333333337,3.0,4.0,0.0,0.10240963855421692,2.0,0.33333333333333337,0
407,468,246,0.0,0.5256410256410257,2.0,0.33333333333333337,0.18518518518518517,0.4472135954999579,0.2857142857142857,0.6641025543212891,11.0,0.3125,2.0,4.0,0.5416666666666666,0.6666666666666667,0.9196078181266785,4.0,0.7647058823529411,0.11764705882352941,0.4472135954999579,0.2857142857142857,0.7270588278770447,10.0,0.4117647058823529,6.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,-1.0,1.0,0.0,0.05982905982905984,2.0,0.33333333333333337,0
408,72,139,0.0,0.5179856115107914,3.0,0.0,0.22580645161290322,0.5,0.3333333333333333,0.8185964822769165,10.0,0.4736842105263158,5.0,5.0,0.5277777777777778,0.6666666666666667,0.9095916152000427,5.0,0.8148148148148149,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.2916666567325592,15.0,0.0625,-7.0,1.0,0.0,0.10698365527488851,2.0,0.33333333333333337,0
409,90,184,0.0,0.48913043478260865,3.0,0.0,0.06349206349206349,0.3651483716701107,0.2222222222222222,0.6851167678833008,27.0,0.2702702702702703,-2.0,6.0,0.5454545454545454,0.6708203932499369,0.9121817946434021,6.0,0.76,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.6581196784973145,10.0,0.23076923076923073,-5.0,3.0,0.0,0.12517385257301805,3.0,0.0,0
410,86,304,0.0,0.2828947368421053,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.5,0.0,0.0,0.9230769276618958,5.0,0.6153846153846154,3.0,8.0,1.0,1.0,0.0,1.0,1
411,151,234,0.0,0.6452991452991452,3.0,0.0,0.0,0.0,0.0,0.4888888895511627,13.0,0.1333333333333333,-7.0,2.0,0.5862068965517241,0.75,0.8984127044677734,4.0,0.8095238095238095,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.09523809523809523,0.0,0.0,0.5598484873771667,7.0,0.36363636363636365,1.0,3.0,0.0,0.10810810810810811,2.0,0.33333333333333337,0
412,19,237,0.0,0.08016877637130804,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.16666666666666666,0.4472135954999579,0.2,0.5742063522338867,17.0,0.29166666666666663,-10.0,7.0,1.0,1.0,0.0,1.0,1
413,64,282,0.0,0.22695035460992907,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,0.30612244897959184,0.4743416490252569,0.7880050539970398,30.0,0.31818181818181823,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4991452991962433,11.0,0.15384615384615385,-6.0,1.0,1.0,1.0,0.0,1.0,1
414,448,285,0.0,0.6361607142857143,3.0,0.0,0.27586206896551724,0.7302967433402214,0.5714285714285714,0.8051282167434692,11.0,0.44999999999999996,2.0,7.0,0.6666666666666666,0.6666666666666667,0.9737417101860046,2.0,0.9259259259259259,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.030303030303030304,0.0,0.0,0.5772256851196289,17.0,0.26086956521739135,-10.0,3.0,0.0,0.1495535714285714,3.0,0.0,0
415,290,209,0.0,0.7206896551724138,2.0,0.33333333333333337,0.12121212121212122,0.4472135954999579,0.2857142857142857,0.7126984000205994,14.0,0.33333333333333337,-2.0,3.0,0.5384615384615384,0.6708203932499369,0.8612039685249329,5.0,0.736842105263158,0.13793103448275862,0.5,0.3333333333333333,0.7366012930870056,12.0,0.2941176470588235,0.0,3.0,0.0,0.0,0.0,0.726190447807312,5.0,0.2857142857142857,-1.0,2.0,0.0,0.38844086021505375,3.0,0.0,0
416,88,300,0.0,0.29333333333333333,3.0,0.0,0.08,0.3086066999241838,0.18181818181818182,0.6066411137580872,23.0,0.2068965517241379,4.0,4.0,0.5,0.6172133998483676,0.8256434202194214,8.0,0.7241379310344828,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.07692307692307693,0.0,0.0,0.7257187366485596,9.0,0.3076923076923077,1.0,3.0,0.0,0.9318181818181819,1.0,0.5,0
417,236,55,0.0,0.23305084745762716,3.0,0.0,0.5,0.7999999999999998,0.6666666666666666,0.8963924646377563,3.0,0.7857142857142857,9.0,9.0,0.09836065573770492,0.16666666666666666,0.661821722984314,35.0,0.2222222222222222,0.14285714285714285,0.5,0.3333333333333333,0.7388888597488403,9.0,0.4375,3.0,3.0,0.0,0.0,0.0,0.5138888955116272,7.0,0.125,-2.0,2.0,0.0,0.39728353140916806,3.0,0.0,0
418,67,125,0.0,0.536,3.0,0.0,0.12244897959183673,0.4472135954999579,0.2727272727272727,0.6107962131500244,29.0,0.23684210526315785,-16.0,8.0,0.5714285714285714,0.6666666666666667,0.9385090470314026,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.39523810148239136,6.0,0.1428571428571429,-1.0,2.0,0.0,0.10166919575113809,2.0,0.33333333333333337,0
419,435,126,0.0,0.2896551724137931,3.0,0.0,0.0851063829787234,0.4082482904638631,0.25,0.6267688274383545,20.0,0.31034482758620685,-2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.6590909090909092,3.0,0.0,0
420,498,26,0.0,0.052208835341365445,3.0,0.0,0.5,0.7999999999999998,0.6666666666666666,0.8479076623916626,3.0,0.7857142857142857,9.0,9.0,0.13333333333333333,0.22360679774997896,0.7362772822380066,16.0,0.40740740740740744,0.0,0.0,0.0,0.48366013169288635,14.0,0.17647058823529416,-8.0,1.0,0.0,0.0,0.0,0.6029914617538452,15.0,0.25,-2.0,4.0,0.0,0.8892857142857142,3.0,0.0,0
421,15,24,0.0,0.625,2.0,0.0,0.0,0.0,0.0,0.3174603283405304,11.0,0.08333333333333337,-4.0,1.0,0.5555555555555556,0.5999999999999999,0.9391604661941528,4.0,0.8518518518518519,0.12903225806451613,0.5,0.3333333333333333,0.7174074053764343,11.0,0.3125,4.0,4.0,0.09523809523809523,0.0,0.0,0.5598484873771667,7.0,0.36363636363636365,1.0,3.0,0.0,0.026881720430107503,2.0,0.33333333333333337,0
422,167,33,0.0,0.19760479041916168,3.0,0.0,0.0,0.0,0.0,0.39722222089767456,14.0,0.06666666666666665,-6.0,1.0,0.59375,0.6708203932499369,0.8384975790977478,6.0,0.76,0.0,0.0,0.0,0.7111111283302307,13.0,0.1333333333333333,-11.0,1.0,0.05555555555555555,0.0,0.0,0.6071428656578064,6.0,0.25,0.0,2.0,0.0,0.2892416225749559,2.0,0.33333333333333337,0
423,273,263,0.0,0.9633699633699634,1.0,0.6666666666666667,0.16216216216216217,0.4472135954999579,0.2857142857142857,0.6994949579238892,16.0,0.33333333333333337,0.0,4.0,0.6521739130434783,0.7999999999999998,0.9094117879867554,2.0,0.8823529411764706,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4365079402923584,7.0,0.0,-1.0,1.0,0.0,0.1654411764705882,3.0,0.0,0
424,522,321,0.0,0.6149425287356323,2.0,0.33333333333333337,0.1388888888888889,0.4082482904638631,0.25,0.7418026328086853,16.0,0.33333333333333337,-3.0,4.0,0.5714285714285714,0.75,0.9199999570846558,4.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.46666666865348816,4.0,0.19999999999999996,0.0,1.0,0.0,0.19731800766283525,3.0,0.0,0
425,373,119,0.0,0.3190348525469169,3.0,0.0,0.0,0.0,0.0,0.5277777910232544,21.0,0.125,-17.0,1.0,0.5,0.5999999999999999,0.9567251205444336,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.31060606241226196,10.0,0.09090909090909094,-2.0,1.0,0.0,0.5712098009188362,2.0,0.33333333333333337,0
426,135,224,0.0,0.6026785714285714,3.0,0.0,0.0,0.0,0.0,0.6428571343421936,6.0,0.1428571428571429,0.0,1.0,0.5862068965517241,0.75,0.9238095283508301,3.0,0.8571428571428572,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.0,0.045454545454545414,3.0,0.0,0
427,70,286,0.0,0.2447552447552448,3.0,0.0,0.14285714285714285,0.35355339059327373,0.2,0.7003094553947449,22.0,0.24137931034482762,-6.0,5.0,0.5714285714285714,0.6666666666666667,0.9561253786087036,4.0,0.8518518518518519,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5570707321166992,8.0,0.33333333333333337,3.0,4.0,0.0,0.9714285714285714,2.0,0.0,0
428,69,134,0.0,0.5149253731343284,3.0,0.0,0.10810810810810811,0.4082482904638631,0.25,0.703529417514801,14.0,0.30000000000000004,3.0,5.0,0.5806451612903226,0.6708203932499369,0.8305555582046509,6.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.047619047619047616,0.0,0.0,0.5616883039474487,9.0,0.18181818181818177,-2.0,3.0,0.0,0.1032934131736527,2.0,0.33333333333333337,0
429,443,291,0.0,0.6568848758465011,3.0,0.0,0.08333333333333333,0.25,0.14285714285714285,0.614596962928772,14.0,0.2222222222222222,2.0,3.0,0.625,0.7999999999999998,0.9333333373069763,4.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.3606060743331909,10.0,0.09090909090909094,-5.0,1.0,0.0,0.16478555304740405,2.0,0.33333333333333337,0
430,71,137,0.0,0.5182481751824817,3.0,0.0,0.1794871794871795,0.4472135954999579,0.2857142857142857,0.7743945717811584,15.0,0.375,2.0,5.0,0.6551724137931034,0.7999999999999998,0.9515151381492615,3.0,0.8636363636363636,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.047619047619047616,0.0,0.0,0.6805194616317749,7.0,0.36363636363636365,0.0,3.0,0.0,0.10581222056631889,1.0,0.6666666666666667,0
431,119,311,0.0,0.382636655948553,2.0,0.33333333333333337,0.125,0.4472135954999579,0.2857142857142857,0.6851851940155029,13.0,0.2777777777777778,3.0,3.0,0.5263157894736842,0.5773502691896258,0.9084415435791016,3.0,0.7857142857142857,0.0,0.0,0.0,0.4317460358142853,12.0,0.19999999999999996,-5.0,2.0,0.125,0.0,0.0,0.6190476417541504,5.0,0.2857142857142857,2.0,2.0,0.0,0.8017241379310345,3.0,0.0,0
432,43,261,0.0,0.16475095785440608,3.0,0.0,0.21052631578947367,0.35355339059327373,0.125,0.7708333134651184,22.0,0.3125,-12.0,10.0,1.0,1.0,1.0,0.0,1.0,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.21428571428571427,0.0,0.0,0.7899999618530273,4.0,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1
433,33,261,0.0,0.12643678160919536,3.0,0.0,0.0,0.0,0.0,0.4821428656578064,29.0,0.09375,-22.0,2.0,0.5384615384615384,0.5999999999999999,0.9494324326515198,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.23076923076923078,0.0,0.0,0.7071428298950195,3.0,0.5714285714285714,2.0,4.0,0.0,0.7674418604651163,1.0,0.5,0
434,35,253,0.0,0.13833992094861658,2.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,22.0,22.0,1.0,1.0,1.0,0.0,1.0,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.23076923076923078,0.4082482904638631,0.16666666666666666,0.800000011920929,12.0,0.4,-4.0,8.0,1.0,1.0,0.0,1.0,1
435,176,192,0.0,0.9166666666666666,2.0,0.33333333333333337,0.04081632653061224,0.17677669529663687,0.09090909090909091,0.629100501537323,20.0,0.33333333333333337,-2.0,4.0,0.6363636363636364,0.75,0.9351633787155151,3.0,0.8235294117647058,0.13793103448275862,0.5,0.3333333333333333,0.7366012930870056,12.0,0.2941176470588235,0.0,3.0,0.0,0.0,0.0,0.5138888955116272,7.0,0.125,-2.0,2.0,0.0,0.2379642365887208,3.0,0.0,0
436,52,270,0.0,0.19259259259259254,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,1.0,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4365079402923584,7.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,1
437,410,172,0.0,0.41951219512195126,3.0,0.0,0.0,0.0,0.0,0.5740740895271301,7.0,0.2222222222222222,-3.0,1.0,0.6,0.75,0.903030276298523,4.0,0.8181818181818181,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.5570707321166992,8.0,0.33333333333333337,3.0,4.0,0.0,0.5807365439093484,3.0,0.0,0
438,6,234,0.0,0.02564102564102566,3.0,0.0,0.0,0.0,0.0,0.3888888955116272,5.0,0.16666666666666663,1.0,1.0,0.5862068965517241,0.75,0.8984127044677734,4.0,0.8095238095238095,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.0,0.375,1.0,0.5,0
439,451,124,0.0,0.2749445676274944,3.0,0.0,0.225,0.5773502691896258,0.4,0.7175872921943665,18.0,0.28,3.0,7.0,0.625,0.7999999999999998,0.9111111164093018,4.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4285714328289032,6.0,0.1428571428571429,1.0,1.0,0.0,0.6854103343465046,2.0,0.33333333333333337,0
440,498,316,0.0,0.6345381526104418,3.0,0.0,0.12903225806451613,0.4472135954999579,0.2857142857142857,0.7098039388656616,11.0,0.3529411764705882,3.0,3.0,0.5925925925925926,0.75,0.9092063307762146,4.0,0.8095238095238095,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.6029914617538452,15.0,0.25,-2.0,4.0,0.0,0.19678714859437751,1.0,0.6666666666666667,0
441,43,262,0.0,0.16412213740458015,3.0,0.0,0.1111111111111111,0.0,0.0,0.64000004529953,8.0,0.19999999999999996,-2.0,1.0,0.5384615384615384,0.5999999999999999,0.9494324326515198,3.0,0.8421052631578947,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.0,0.0,0.0,0.4840908944606781,19.0,0.13636363636363635,-11.0,2.0,0.0,0.9772727272727273,1.0,0.5,0
442,140,64,0.0,0.4571428571428572,2.0,0.33333333333333337,0.125,0.3999999999999999,0.25,0.6275132298469543,13.0,0.2777777777777778,1.0,4.0,0.6,0.75,0.903030276298523,4.0,0.8181818181818181,0.0,0.0,0.0,0.7111111283302307,13.0,0.1333333333333333,-11.0,1.0,0.0,0.0,0.0,0.5583333373069763,7.0,0.30000000000000004,1.0,2.0,0.0,0.22909698996655514,3.0,0.0,0
443,44,262,0.0,0.16793893129770987,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.65,0.8944271909999159,0.8,0.9411764740943909,5.0,0.7058823529411764,7.0,11.0,0.14285714285714285,0.4082482904638631,0.16666666666666666,0.7575757503509521,16.0,0.2727272727272727,-10.0,6.0,1.0,1.0,0.0,1.0,1
